ClusterID,X,Y,Z
0,1.36478,0.441626,3.09159,1.38121,0.85157,2.95089
0,1.46743,0.194106,2.32859,1.54289,0.0149738,1.76771
0,1.46909,0.265272,2.31564,1.54455,0.0861398,1.75476
0,1.47075,0.336438,2.30269,1.54621,0.157306,1.74181
0,1.47241,0.407604,2.28975,1.54787,0.228472,1.72886
0,1.47407,0.47877,2.2768,1.54953,0.299638,1.71591
0,1.47573,0.549936,2.26385,1.55119,0.370804,1.70297
0,1.47739,0.621102,2.2509,1.55285,0.44197,1.69002
0,1.46743,0.194106,2.32859,1.47739,0.621102,2.2509
0,1.50516,0.10454,2.04815,1.51512,0.531536,1.97046
0,1.54289,0.0149738,1.76771,1.55285,0.44197,1.69002
0,1.36308,0.441588,3.10424,1.38627,0.386428,2.9319
0,1.36608,0.509617,3.08136,1.38926,0.454456,2.90902
0,1.36908,0.577646,3.05848,1.39226,0.522485,2.88615
0,1.37207,0.645674,3.0356,1.39526,0.590514,2.86327
0,1.37507,0.713703,3.01273,1.39825,0.658542,2.84039
0,1.37806,0.781732,2.98985,1.40125,0.726571,2.81752
0,1.38106,0.849761,2.96697,1.40424,0.7946,2.79464
0,1.38406,0.917789,2.9441,1.40724,0.862628,2.77176
0,1.38705,0.985818,2.92122,1.41024,0.930657,2.74889
0,1.36308,0.441588,3.10424,1.38705,0.985818,2.92122
0,1.38627,0.386428,2.9319,1.41024,0.930657,2.74889
0,1.40316,0.346242,2.80635,1.42292,0.299225,2.65946
0,1.40562,0.415553,2.78747,1.42538,0.368536,2.64058
0,1.40808,0.484865,2.76858,1.42784,0.437847,2.62169
0,1.41053,0.554176,2.7497,1.4303,0.507159,2.60281
0,1.41299,0.623487,2.73081,1.43275,0.57647,2.58392
0,1.41545,0.692799,2.71193,1.43521,0.645781,2.56504
0,1.41791,0.76211,2.69305,1.43767,0.715093,2.54616
0,1.42037,0.831421,2.67416,1.44013,0.784404,2.52727
0,1.42283,0.900733,2.65528,1.44259,0.853715,2.50839
0,1.40316,0.346242,2.80635,1.42283,0.900733,2.65528
0,1.42292,0.299225,2.65946,1.44259,0.853715,2.50839
0,1.45421,0.225111,2.42684,1.46632,0.196437,2.33682
0,1.45701,0.291009,2.40544,1.46912,0.262326,2.31544
0,1.45998,0.360765,2.38279,1.47208,0.332065,2.29281
0,1.46294,0.430411,2.36018,1.47504,0.401714,2.27022
0,1.46587,0.499388,2.33778,1.47796,0.470672,2.24785
0,1.46871,0.566413,2.31602,1.48081,0.537689,2.2261
0,1.47166,0.635857,2.29347,1.48376,0.607126,2.20357
0,1.47468,0.706918,2.2704,1.48677,0.678173,2.18052
0,1.4774,0.770944,2.24961,1.48949,0.742194,2.15975
0,1.45421,0.225111,2.42684,1.4774,0.770944,2.24961
0,1.46632,0.196437,2.33682,1.48949,0.742194,2.15975
0,1.48579,0.14965,2.19216,1.50382,0.106743,2.0581
0,1.48783,0.219947,2.17632,1.50587,0.17704,2.04227
0,1.48988,0.290245,2.16049,1.50792,0.247338,2.02643
0,1.49193,0.360542,2.14465,1.50997,0.317635,2.0106
0,1.49398,0.43084,2.12882,1.51201,0.387933,1.99476
0,1.49603,0.501137,2.11298,1.51406,0.45823,1.97893
0,1.49808,0.571435,2.09715,1.51611,0.528528,1.96309
0,1.50013,0.641732,2.08131,1.51816,0.598825,1.94726
0,1.50217,0.71203,2.06548,1.52021,0.669123,1.93142
0,1.48579,0.14965,2.19216,1.50217,0.71203,2.06548
0,1.50382,0.106743,2.0581,1.52021,0.669123,1.93142
0,1.36908,0.427586,3.05966,1.38616,0.387029,2.93267
0,1.37192,0.494945,3.03794,1.38901,0.454338,2.91094
0,1.37481,0.563319,3.01588,1.39189,0.522661,2.88888
0,1.37775,0.63311,2.99337,1.39484,0.592401,2.86636
0,1.38071,0.703094,2.9708,1.39779,0.662332,2.84378
0,1.38363,0.772356,2.94846,1.40072,0.731543,2.82143
0,1.38658,0.84239,2.92587,1.40367,0.801524,2.79883
0,1.38939,0.908794,2.90445,1.40648,0.867879,2.77741
0,1.36908,0.427586,3.05966,1.38939,0.908794,2.90445
0,1.38616,0.387029,2.93267,1.40648,0.867879,2.77741
0,1.46743,0.194106,2.32859,1.54289,0.0149738,1.76771
0,1.47028,0.261175,2.30683,1.54574,0.0818204,1.74591
0,1.47317,0.329257,2.28473,1.54863,0.14968,1.72379
0,1.47612,0.398748,2.26218,1.55159,0.21894,1.70119
0,1.47908,0.468436,2.23957,1.55455,0.288395,1.67855
0,1.48201,0.537394,2.21719,1.55749,0.357131,1.65614
0,1.48497,0.607129,2.19456,1.56045,0.426639,1.63349
0,1.48778,0.673247,2.1731,1.56326,0.492532,1.61201
0,1.46743,0.194106,2.32859,1.48778,0.673247,2.1731
0,1.50521,0.104411,2.04774,1.52557,0.582758,1.89215
0,1.54289,0.0149738,1.76771,1.56326,0.492532,1.61201
0,1.50813,0.100551,2.026,1.48637,0.151313,2.18777
0,1.5106,0.162164,2.00486,1.48884,0.212926,2.16662
0,1.51307,0.223777,1.98371,1.49131,0.274539,2.14547
0,1.51554,0.28539,1.96256,1.49378,0.336153,2.12433
0,1.51801,0.347004,1.94142,1.49625,0.397766,2.10318
0,1.52048,0.408617,1.92027,1.49872,0.459379,2.08204
0,1.52295,0.47023,1.89913,1.50119,0.520992,2.06089
0,1.50813,0.100551,2.026,1.52295,0.47023,1.89913
0,1.48659,0.156368,2.18612,1.50141,0.526047,2.05924
0,1.37191,0.420128,3.03863,1.38805,0.381872,2.91864
0,1.37465,0.485499,3.01768,1.39079,0.447193,2.89771
0,1.37761,0.556087,2.99507,1.39375,0.517728,2.8751
0,1.38052,0.625638,2.97278,1.39666,0.587227,2.85282
0,1.38347,0.695963,2.95025,1.39961,0.6575,2.83029
0,1.38638,0.765293,2.92803,1.40251,0.726775,2.80809
0,1.38918,0.832107,2.90663,1.40531,0.793543,2.78669
0,1.37191,0.420128,3.03863,1.38918,0.832107,2.90663
0,1.38805,0.381872,2.91864,1.40531,0.793543,2.78669
0,1.39052,0.376018,2.90029,1.39425,0.367181,2.87257
0,1.39326,0.441332,2.87935,1.39699,0.432483,2.85163
0,1.39622,0.511858,2.85674,1.39995,0.502998,2.82903
0,1.39913,0.58135,2.83446,1.40286,0.572477,2.80675
0,1.40208,0.651612,2.81194,1.4058,0.642733,2.78423
0,1.40498,0.72088,2.78974,1.40871,0.711988,2.76203
0,1.40778,0.787642,2.76833,1.41151,0.778732,2.74063
0,1.39052,0.376018,2.90029,1.40778,0.787642,2.76833
0,1.39425,0.367181,2.87257,1.41151,0.778732,2.74063
0,1.48312,0.156548,2.21195,1.507,0.0999633,2.03449
0,1.48585,0.22158,2.19106,1.50973,0.164923,2.0136
0,1.48881,0.291798,2.16849,1.51268,0.235068,1.99104
0,1.49172,0.360994,2.14626,1.51559,0.304183,1.96882
0,1.49466,0.430959,2.12378,1.51853,0.374062,1.94635
0,1.49756,0.499923,2.10161,1.52142,0.442955,1.92419
0,1.50035,0.566396,2.08025,1.52422,0.509361,1.90285
0,1.48312,0.156548,2.21195,1.50035,0.566396,2.08025
0,1.507,0.0999633,2.03449,1.52422,0.509361,1.90285
0,1.35221,0.469174,3.18507,1.35589,0.460005,3.15768
0,1.35503,0.538142,3.16344,1.35872,0.528892,3.13607
0,1.35786,0.607179,3.14179,1.36155,0.597847,3.11443
0,1.36091,0.681352,3.11853,1.36459,0.671934,3.09118
0,1.36367,0.748799,3.09737,1.36735,0.739304,3.07004
0,1.36666,0.821796,3.07448,1.37034,0.812218,3.04716
0,1.36966,0.894888,3.05155,1.37334,0.885218,3.02425
0,1.37249,0.96389,3.02991,1.37616,0.954138,3.00262
0,1.35221,0.469174,3.18507,1.37249,0.96389,3.02991
0,1.35589,0.460005,3.15768,1.37616,0.954138,3.00262
0,1.36274,0.442958,3.10676,1.42809,0.280376,2.62106
0,1.36557,0.511694,3.08517,1.43088,0.347675,2.59973
0,1.36839,0.580498,3.06356,1.43367,0.415034,2.57838
0,1.37143,0.654422,3.04034,1.43667,0.487413,2.55543
0,1.37419,0.72164,3.01922,1.4394,0.553226,2.53457
0,1.37717,0.794392,2.99637,1.44235,0.624456,2.51199
0,1.38017,0.867237,2.97349,1.44531,0.695764,2.48938
0,1.38299,0.936005,2.95189,1.4481,0.763091,2.46804
0,1.36274,0.442958,3.10676,1.38299,0.936005,2.95189
0,1.42809,0.280376,2.62106,1.4481,0.763091,2.46804
0,1.44881,0.228828,2.46707,1.46629,0.185335,2.33713
0,1.45159,0.295671,2.44582,1.46906,0.251795,2.31595
0,1.45437,0.362579,2.42454,1.47184,0.318313,2.29475
0,1.45736,0.43447,2.40169,1.47482,0.389794,2.27197
0,1.46008,0.49983,2.38091,1.47752,0.454773,2.25126
0,1.46302,0.570573,2.35842,1.48046,0.525109,2.22885
0,1.46596,0.641399,2.3359,1.48339,0.595527,2.2064
0,1.46874,0.708266,2.31464,1.48616,0.66201,2.18522
0,1.44881,0.228828,2.46707,1.46874,0.708266,2.31464
0,1.46629,0.185335,2.33713,1.48616,0.66201,2.18522
0,1.36308,0.441588,3.10424,1.38627,0.386428,2.9319
0,1.36578,0.508543,3.08356,1.38899,0.453324,2.91108
0,1.36856,0.577292,3.06233,1.39178,0.522004,2.88971
0,1.37138,0.64725,3.04073,1.39462,0.591908,2.86796
0,1.37419,0.71684,3.01925,1.39745,0.661437,2.84632
0,1.377,0.786546,2.99772,1.40029,0.731079,2.82465
0,1.37982,0.856388,2.97616,1.40312,0.800858,2.80293
0,1.38264,0.926349,2.95455,1.40597,0.870761,2.78118
0,1.38533,0.992864,2.93402,1.40867,0.937221,2.7605
0,1.36308,0.441588,3.10424,1.38533,0.992864,2.93402
0,1.38627,0.386428,2.9319,1.40867,0.937221,2.7605
0,1.40316,0.346242,2.80635,1.42292,0.299225,2.65946
0,1.40589,0.413094,2.78543,1.42567,0.366027,2.63842
0,1.4087,0.481737,2.76395,1.4285,0.434619,2.61681
0,1.41156,0.551594,2.74208,1.43137,0.504419,2.59482
0,1.4144,0.621078,2.72034,1.43423,0.573851,2.57295
0,1.41725,0.69067,2.69856,1.43709,0.643392,2.55104
0,1.4201,0.760401,2.67674,1.43996,0.71307,2.52909
0,1.42296,0.830263,2.65487,1.44284,0.782881,2.50709
0,1.42568,0.896673,2.63409,1.44557,0.849243,2.48619
0,1.40316,0.346242,2.80635,1.42568,0.896673,2.63409
0,1.42292,0.299225,2.65946,1.44557,0.849243,2.48619
0,1.48579,0.14965,2.19216,1.50382,0.106743,2.0581
0,1.48859,0.216292,2.17072,1.50664,0.173339,2.03656
0,1.49147,0.284712,2.14872,1.50953,0.241718,2.01444
0,1.4944,0.354354,2.12632,1.51248,0.311303,1.99192
0,1.49731,0.42362,2.10404,1.51541,0.380524,1.96953
0,1.50023,0.49299,2.08172,1.51834,0.449852,1.94711
0,1.50316,0.562503,2.05937,1.52128,0.519315,1.92463
0,1.50609,0.632139,2.03698,1.52423,0.588899,1.90211
0,1.50887,0.698342,2.01568,1.52703,0.655062,1.88072
0,1.48579,0.14965,2.19216,1.50887,0.698342,2.01568
0,1.50382,0.106743,2.0581,1.52703,0.655062,1.88072
0,1.41539,0.426352,2.71452,1.42509,0.660009,2.64038
0,1.37693,0.517541,3.00043,1.38645,0.751764,2.92762
0,1.33842,0.608837,3.28667,1.34776,0.843626,3.2152
0,1.41539,0.426352,2.71452,1.33842,0.608837,3.28667
0,1.42509,0.660009,2.64038,1.34776,0.843626,3.2152
0,1.44631,0.245789,2.48556,1.46928,0.192171,2.31481
0,1.44907,0.313391,2.46445,1.47208,0.259445,2.29344
0,1.45191,0.382877,2.44276,1.47495,0.328592,2.27148
0,1.45475,0.45255,2.42101,1.47783,0.397925,2.24947
0,1.4576,0.522452,2.39919,1.48072,0.467486,2.22738
0,1.46042,0.591622,2.3776,1.48357,0.536317,2.20552
0,1.46315,0.658448,2.35674,1.48634,0.602813,2.1844
0,1.44631,0.245789,2.48556,1.46315,0.658448,2.35674
0,1.46928,0.192171,2.31481,1.48634,0.602813,2.1844
0,1.45283,0.379766,2.43589,1.47041,0.338357,2.30523
0,1.45562,0.448068,2.41455,1.47322,0.406405,2.28369
0,1.45857,0.520256,2.392,1.4762,0.478323,2.26093
0,1.46153,0.592741,2.36936,1.47919,0.55054,2.23807
0,1.46435,0.661885,2.34776,1.48204,0.61942,2.21627
0,1.45283,0.379766,2.43589,1.46435,0.661885,2.34776
0,1.47041,0.338357,2.30523,1.48204,0.61942,2.21627
0,1.54014,0.182635,1.78682,1.545,0.296977,1.74968
0,1.50313,0.270253,2.06195,1.50797,0.384816,2.02494
0,1.46601,0.358124,2.33788,1.47083,0.472909,2.30099
0,1.54014,0.182635,1.78682,1.46601,0.358124,2.33788
0,1.54257,0.239786,1.76826,1.46842,0.415498,2.31944
0,1.545,0.296977,1.74968,1.47083,0.472909,2.30099
0,1.40864,0.266754,2.76616,1.41941,0.240853,2.68606
0,1.4169,0.463975,2.70298,1.42769,0.438085,2.62281
0,1.42518,0.661478,2.63971,1.43597,0.635605,2.55947
0,1.40864,0.266754,2.76616,1.42518,0.661478,2.63971
0,1.41941,0.240853,2.68606,1.43597,0.635605,2.55947
0,1.47199,0.114956,2.29521,1.54846,-0.0678913,1.72686
0,1.48019,0.312303,2.23257,1.55681,0.129527,1.66302
0,1.48841,0.510383,2.1697,1.56519,0.327687,1.59895
0,1.47199,0.114956,2.29521,1.48841,0.510383,2.1697
0,1.51019,0.0236288,2.01133,1.52676,0.419134,1.88462
0,1.54846,-0.0678913,1.72686,1.56519,0.327687,1.59895
0,1.54276,0.0576001,1.76829,1.54925,0.0424033,1.72002
0,1.54542,0.12216,1.74794,1.55192,0.10688,1.69967
0,1.54826,0.191021,1.72624,1.55475,0.175653,1.67796
0,1.55117,0.261568,1.70401,1.55766,0.246109,1.65571
0,1.55401,0.330633,1.68225,1.56051,0.315084,1.63394
0,1.55672,0.396378,1.66153,1.56322,0.380746,1.61321
0,1.54276,0.0576001,1.76829,1.55672,0.396378,1.66153
0,1.54925,0.0424033,1.72002,1.56322,0.380746,1.61321
0,1.36452,0.435544,3.09357,1.39069,0.374501,2.89903
0,1.3672,0.502815,3.07307,1.39336,0.441479,2.87858
0,1.36999,0.572889,3.05172,1.39615,0.511232,2.85728
0,1.37283,0.644274,3.02997,1.39898,0.582303,2.83557
0,1.37567,0.715673,3.00822,1.40182,0.653386,2.81387
0,1.37845,0.785419,2.98697,1.40459,0.722815,2.79266
0,1.38115,0.853328,2.96628,1.40728,0.790428,2.77202
0,1.36452,0.435544,3.09357,1.38115,0.853328,2.96628
0,1.39069,0.374501,2.89903,1.40728,0.790428,2.77202
0,1.48637,0.151313,2.18777,1.50813,0.100551,2.026
0,1.48902,0.217198,2.16747,1.51078,0.166189,2.00575
0,1.49179,0.285815,2.14634,1.51354,0.234548,1.98465
0,1.4946,0.355726,2.12481,1.51634,0.304194,1.96317
0,1.49741,0.425644,2.10328,1.51915,0.373847,1.94167
0,1.50016,0.49394,2.08225,1.5219,0.441883,1.92068
0,1.50284,0.560443,2.06177,1.52457,0.508138,1.90023
0,1.48637,0.151313,2.18777,1.50284,0.560443,2.06177
0,1.50813,0.100551,2.026,1.52457,0.508138,1.90023
1,-4.83917,-0.280109,-0.303069,-4.8279,0.000933766,-0.399525
1,-4.87238,-0.183068,-0.0241985,-4.86111,0.097975,-0.120654
1,-4.90559,-0.0860266,0.254672,-4.89432,0.195016,0.158217
1,-4.9388,0.0110146,0.533543,-4.92753,0.292058,0.437087
1,-4.972,0.108056,0.812414,-4.96074,0.389099,0.715958
1,-4.83917,-0.280109,-0.303069,-4.972,0.108056,0.812414
1,-4.8279,0.000933766,-0.399525,-4.96074,0.389099,0.715958
1,-4.83917,-0.280109,-0.303069,-4.82279,0.0039627,-0.389387
1,-4.87066,-0.194407,-0.0396282,-4.85419,0.0886998,-0.126807
1,-4.9038,-0.104201,0.237657,-4.88724,0.177891,0.149577
1,-4.93696,-0.0139417,0.51511,-4.92031,0.26714,0.426139
1,-4.96805,0.0706676,0.775193,-4.95131,0.350798,0.685376
1,-4.83917,-0.280109,-0.303069,-4.96805,0.0706676,0.775193
1,-4.82279,0.0039627,-0.389387,-4.95131,0.350798,0.685376
1,-4.69419,-1.16479,-1.59162,-4.68188,-0.857541,-1.69707
1,-4.73133,-1.05626,-1.27973,-4.71902,-0.74901,-1.38518
1,-4.76848,-0.947724,-0.96784,-4.75616,-0.640478,-1.07329
1,-4.69419,-1.16479,-1.59162,-4.76848,-0.947724,-0.96784
1,-4.68188,-0.857541,-1.69707,-4.75616,-0.640478,-1.07329
1,-4.67147,-0.770227,-1.71135,-4.65736,-0.518568,-1.78467
1,-4.7034,-0.683814,-1.44424,-4.68924,-0.433369,-1.51822
1,-4.73511,-0.59803,-1.17908,-4.72088,-0.348789,-1.2537
1,-4.67147,-0.770227,-1.71135,-4.73511,-0.59803,-1.17908
1,-4.66827,-0.713146,-1.72798,-4.73188,-0.541499,-1.196
1,-4.6644,-0.644178,-1.74807,-4.72798,-0.473194,-1.21645
1,-4.66054,-0.575341,-1.76813,-4.72409,-0.405019,-1.23686
1,-4.65736,-0.518568,-1.78467,-4.72088,-0.348789,-1.2537
1,-4.84634,-0.752465,-0.318939,-4.82523,-0.391556,-0.431067
1,-4.87814,-0.666139,-0.0529274,-4.85687,-0.306046,-0.166443
1,-4.91163,-0.575209,0.227274,-4.89019,-0.215976,0.112294
1,-4.945,-0.484628,0.506403,-4.92339,-0.126248,0.389973
1,-4.97655,-0.39898,0.770332,-4.95479,-0.0414019,0.652544
1,-4.84634,-0.752465,-0.318939,-4.97655,-0.39898,0.770332
1,-4.82523,-0.391556,-0.431067,-4.95479,-0.0414019,0.652544
1,-4.82019,-0.314131,-0.459114,-4.80575,-0.0693954,-0.536169
1,-4.85204,-0.228319,-0.192782,-4.83757,0.0151549,-0.270245
1,-4.88538,-0.138495,0.086003,-4.87088,0.103665,0.0081287
1,-4.91829,-0.0498353,0.361175,-4.90376,0.191026,0.282893
1,-4.94917,0.0333726,0.619423,-4.93462,0.273018,0.540767
1,-4.82019,-0.314131,-0.459114,-4.94917,0.0333726,0.619423
1,-4.80575,-0.0693954,-0.536169,-4.93462,0.273018,0.540767
1,-4.71084,-1.10763,-1.45049,-4.6926,-0.791299,-1.54666
1,-4.74249,-1.01899,-1.18532,-4.72424,-0.704484,-1.28188
1,-4.77364,-0.931744,-0.9243,-4.75538,-0.619027,-1.02125
1,-4.71084,-1.10763,-1.45049,-4.77364,-0.931744,-0.9243
1,-4.6926,-0.791299,-1.54666,-4.75538,-0.619027,-1.02125
1,-4.84597,-0.750117,-0.32149,-4.82491,-0.396215,-0.434272
1,-4.87715,-0.662811,-0.0602989,-4.8561,-0.31095,-0.173265
1,-4.90783,-0.576876,0.196788,-4.8868,-0.227028,0.0836368
1,-4.84597,-0.750117,-0.32149,-4.90783,-0.576876,0.196788
1,-4.82491,-0.396215,-0.434272,-4.8868,-0.227028,0.0836368
1,-4.66888,-0.73619,-1.7267,-4.6593,-0.497237,-1.80871
1,-4.70443,-0.632288,-1.42811,-4.69486,-0.393335,-1.51012
1,-4.73999,-0.528386,-1.12952,-4.73041,-0.289433,-1.21153
1,-4.66888,-0.73619,-1.7267,-4.73999,-0.528386,-1.12952
1,-4.6593,-0.497237,-1.80871,-4.73041,-0.289433,-1.21153
1,-4.66888,-0.73619,-1.7267,-4.6548,-0.495069,-1.80138
1,-4.70085,-0.649358,-1.45923,-4.68673,-0.408979,-1.5344
1,-4.73298,-0.562104,-1.19047,-4.71881,-0.32247,-1.26613
1,-4.66888,-0.73619,-1.7267,-4.73298,-0.562104,-1.19047
1,-4.6548,-0.495069,-1.80138,-4.71881,-0.32247,-1.26613
1,-4.69419,-1.16479,-1.59162,-4.67582,-0.855489,-1.68995
1,-4.7263,-1.07482,-1.32263,-4.70783,-0.767139,-1.4219
1,-4.75826,-0.985255,-1.05484,-4.73971,-0.679177,-1.15502
1,-4.69419,-1.16479,-1.59162,-4.75826,-0.985255,-1.05484
1,-4.67582,-0.855489,-1.68995,-4.73971,-0.679177,-1.15502
2,-4.84799,-0.276295,-0.306618,-4.84537,-0.0195254,-0.388031
2,-4.88333,-0.190394,-0.0438152,-4.8809,0.0679533,-0.123991
2,-4.92089,-0.0990871,0.235524,-4.91868,0.160946,0.156678
2,-4.95896,-0.00653422,0.518675,-4.95697,0.255222,0.441191
2,-4.99525,0.0816905,0.788589,-4.99348,0.345077,0.712419
2,-4.84799,-0.276295,-0.306618,-4.99525,0.0816905,0.788589
2,-4.84537,-0.0195254,-0.388031,-4.99348,0.345077,0.712419
2,-4.85277,-0.711304,-0.166034,-4.8486,-0.353159,-0.283662
2,-4.88796,-0.626873,0.0959634,-4.88405,-0.267916,-0.0198041
2,-4.92521,-0.537504,0.373285,-4.92157,-0.177688,0.259488
2,-4.9627,-0.447561,0.652391,-4.95934,-0.0868777,0.540582
2,-4.99804,-0.362779,0.915475,-4.99493,-0.00128034,0.80554
2,-4.85277,-0.711304,-0.166034,-4.99804,-0.362779,0.915475
2,-4.8486,-0.353159,-0.283662,-4.99493,-0.00128034,0.80554
2,-4.83321,-0.738346,-0.316347,-4.82944,-0.413259,-0.422949
2,-4.86861,-0.653493,-0.0527456,-4.86514,-0.327556,-0.157224
2,-4.90594,-0.564028,0.225175,-4.90277,-0.237197,0.122937
2,-4.94337,-0.474315,0.503873,-4.94051,-0.146583,0.403892
2,-4.98084,-0.384525,0.782808,-4.97829,-0.0558944,0.685078
2,-5.01669,-0.298603,1.04973,-5.01443,0.0308881,0.95415
2,-4.83321,-0.738346,-0.316347,-5.01669,-0.298603,1.04973
2,-4.82944,-0.413259,-0.422949,-5.01443,0.0308881,0.95415
2,-4.82861,-0.341288,-0.446549,-4.82524,-0.0503326,-0.541959
2,-4.86437,-0.255398,-0.180355,-4.86126,0.0363202,-0.273864
2,-4.90207,-0.16484,0.100302,-4.89924,0.127681,0.00879776
2,-4.93988,-0.0740267,0.381754,-4.93732,0.219302,0.292266
2,-4.97772,0.0168607,0.663436,-4.97544,0.310996,0.575956
2,-5.01393,0.103838,0.933,-5.01191,0.398749,0.847452
2,-4.82861,-0.341288,-0.446549,-5.01393,0.103838,0.933
2,-4.82524,-0.0503326,-0.541959,-5.01191,0.398749,0.847452
2,-4.8325,-0.744162,-0.320643,-4.82897,-0.425675,-0.423807
2,-4.86803,-0.65836,-0.056264,-4.86483,-0.33976,-0.156789
2,-4.90546,-0.567961,0.22228,-4.90262,-0.249246,0.124525
2,-4.94243,-0.478681,0.497375,-4.93993,-0.159855,0.402347
2,-4.97769,-0.393552,0.759683,-4.97551,-0.074624,0.667242
2,-4.8325,-0.744162,-0.320643,-4.97769,-0.393552,0.759683
2,-4.82897,-0.425675,-0.423807,-4.97551,-0.074624,0.667242
2,-4.82816,-0.322924,-0.454445,-4.81856,-0.0833904,-0.536654
2,-4.86563,-0.226251,-0.177142,-4.85602,0.0132833,-0.259351
2,-4.90309,-0.129577,0.100161,-4.89349,0.109957,0.0179513
2,-4.94055,-0.0329034,0.377463,-4.93095,0.20663,0.295254
2,-4.97802,0.0637702,0.654766,-4.96841,0.303304,0.572557
2,-4.82816,-0.322924,-0.454445,-4.97802,0.0637702,0.654766
2,-4.81856,-0.0833904,-0.536654,-4.96841,0.303304,0.572557
2,-4.82825,-0.303799,-0.45824,-4.82553,-0.0737965,-0.534098
2,-4.86379,-0.218576,-0.193668,-4.8613,0.0125709,-0.267958
2,-4.9013,-0.128609,0.0856351,-4.89906,0.10375,0.0130103
