RepID,X,Y,Z
P1010435.JPG_repNr_1,1.55676,-1.18037,-0.798181,1.56873,-0.881691,-0.900689
P1010435.JPG_repNr_1,1.52054,-1.08218,-0.516336,1.53251,-0.783508,-0.618844
P1010435.JPG_repNr_1,1.48433,-0.984002,-0.234491,1.4963,-0.685326,-0.336998
P1010435.JPG_repNr_1,1.44811,-0.88582,0.0473543,1.46008,-0.587143,-0.0551533
P1010435.JPG_repNr_1,1.4119,-0.787637,0.329199,1.42387,-0.48896,0.226692
P1010435.JPG_repNr_1,1.37568,-0.689455,0.611045,1.38765,-0.390778,0.508537
P1010435.JPG_repNr_1,1.33947,-0.591272,0.89289,1.35144,-0.292595,0.790382
P1010435.JPG_repNr_1,1.30325,-0.493089,1.17473,1.31522,-0.194413,1.07223
P1010435.JPG_repNr_1,1.26704,-0.394907,1.45658,1.27901,-0.0962302,1.35407
P1010435.JPG_repNr_1,1.55676,-1.18037,-0.798181,1.26704,-0.394907,1.45658
P1010435.JPG_repNr_1,1.56873,-0.881691,-0.900689,1.27901,-0.0962302,1.35407
P1010448.JPG_repNr_2,-1.61702,-0.36755,1.3828,-1.60222,0.0016768,1.25608
P1010448.JPG_repNr_2,-1.31674,-0.36633,1.42143,-1.30194,0.00289771,1.29471
P1010448.JPG_repNr_2,-1.01646,-0.365109,1.46006,-1.00166,0.00411862,1.33334
P1010448.JPG_repNr_2,-0.716185,-0.363888,1.49869,-0.701384,0.00533954,1.37197
P1010448.JPG_repNr_2,-0.415905,-0.362667,1.53732,-0.401105,0.00656045,1.4106
P1010448.JPG_repNr_2,-0.115626,-0.361446,1.57594,-0.100825,0.00778136,1.44922
P1010448.JPG_repNr_2,-1.61702,-0.36755,1.3828,-0.115626,-0.361446,1.57594
P1010448.JPG_repNr_2,-1.60222,0.0016768,1.25608,-0.100825,0.00778136,1.44922
P1010457.JPG_repNr_4,0.424305,-0.539652,-0.408741,0.434975,-0.273464,-0.500098
P1010457.JPG_repNr_4,0.462628,-0.643555,-0.707008,0.473298,-0.377367,-0.798366
P1010457.JPG_repNr_4,0.500951,-0.747459,-1.00528,0.511621,-0.481271,-1.09663
P1010457.JPG_repNr_4,0.424305,-0.539652,-0.408741,0.500951,-0.747459,-1.00528
P1010457.JPG_repNr_4,0.434975,-0.273464,-0.500098,0.511621,-0.481271,-1.09663
P1010461.JPG_repNr_3,0.403329,-0.951047,-0.26883,0.415516,-0.647033,-0.373169
P1010461.JPG_repNr_3,0.443385,-1.05965,-0.580579,0.455571,-0.755633,-0.684919
P1010461.JPG_repNr_3,0.48344,-1.16825,-0.892329,0.495627,-0.864233,-0.996668
P1010461.JPG_repNr_3,0.403329,-0.951047,-0.26883,0.48344,-1.16825,-0.892329
P1010461.JPG_repNr_3,0.415516,-0.647033,-0.373169,0.495627,-0.864233,-0.996668
P1010468.JPG_repNr_2,0.203722,0.0248994,1.30637,0.214848,0.302466,1.21111
P1010468.JPG_repNr_2,0.240212,-0.074034,1.02237,0.251339,0.203533,0.927107
P1010468.JPG_repNr_2,0.276703,-0.172967,0.738369,0.287829,0.104599,0.643107
P1010468.JPG_repNr_2,0.313193,-0.271901,0.454368,0.324319,0.00566587,0.359106
P1010468.JPG_repNr_2,0.349683,-0.370834,0.170368,0.360809,-0.0932675,0.0751052
P1010468.JPG_repNr_2,0.203722,0.0248994,1.30637,0.349683,-0.370834,0.170368
P1010468.JPG_repNr_2,0.214848,0.302466,1.21111,0.360809,-0.0932675,0.0751052
P1010478.JPG_repNr_1,-1.67608,-1.116,1.61014,-1.64978,-0.459935,1.38497
P1010478.JPG_repNr_1,-1.36225,-1.11473,1.65051,-1.33595,-0.458659,1.42534
P1010478.JPG_repNr_1,-1.04842,-1.11345,1.69088,-1.02212,-0.457383,1.46571
P1010478.JPG_repNr_1,-0.734587,-1.11218,1.73125,-0.708289,-0.456106,1.50609
P1010478.JPG_repNr_1,-0.420755,-1.1109,1.77162,-0.394457,-0.45483,1.54646
P1010478.JPG_repNr_1,-0.106923,-1.10962,1.812,-0.0806249,-0.453554,1.58683
P1010478.JPG_repNr_1,0.206909,-1.10835,1.85237,0.233207,-0.452278,1.6272
P1010478.JPG_repNr_1,-1.67608,-1.116,1.61014,0.206909,-1.10835,1.85237
P1010478.JPG_repNr_1,-1.64978,-0.459935,1.38497,0.233207,-0.452278,1.6272
P1010478.JPG_repNr_3,-1.61788,0.113757,1.23157,-1.60932,0.327257,1.15829
P1010478.JPG_repNr_3,-1.32,0.114968,1.26989,-1.31144,0.328468,1.19661
P1010478.JPG_repNr_3,-1.02212,0.116179,1.30821,-1.01356,0.329679,1.23493
P1010478.JPG_repNr_3,-0.724243,0.11739,1.34652,-0.715684,0.33089,1.27325
P1010478.JPG_repNr_3,-0.426364,0.118601,1.38484,-0.417806,0.332101,1.31157
P1010478.JPG_repNr_3,-0.128485,0.119813,1.42316,-0.119927,0.333312,1.34989
P1010478.JPG_repNr_3,0.169394,0.121024,1.46148,0.177952,0.334524,1.38821
P1010478.JPG_repNr_3,-1.61788,0.113757,1.23157,0.169394,0.121024,1.46148
P1010478.JPG_repNr_3,-1.60932,0.327257,1.15829,0.177952,0.334523,1.38821
P1010485.JPG_repNr_7,-3.09725,-1.25715,1.13862,-3.0698,-0.572489,0.903641
P1010485.JPG_repNr_7,-2.79457,-1.25573,1.17813,-2.76713,-0.571062,0.943148
P1010485.JPG_repNr_7,-2.4919,-1.2543,1.21764,-2.46446,-0.569635,0.982656
P1010485.JPG_repNr_7,-2.18923,-1.25287,1.25714,-2.16179,-0.568209,1.02216
P1010485.JPG_repNr_7,-1.88656,-1.25145,1.29665,-1.85911,-0.566782,1.06167
P1010485.JPG_repNr_7,-1.58389,-1.25002,1.33616,-1.55644,-0.565355,1.10118
P1010485.JPG_repNr_7,-3.09725,-1.25715,1.13862,-1.58389,-1.25002,1.33616
P1010485.JPG_repNr_7,-3.08352,-0.914822,1.02113,-1.57016,-0.907688,1.21867
P1010485.JPG_repNr_7,-3.0698,-0.572489,0.903641,-1.55644,-0.565355,1.10118
P1010496.JPG_repNr_1,-1.80335,-0.128844,0.941449,-1.76419,-0.128954,0.946656
P1010496.JPG_repNr_1,-1.80068,-0.0622663,0.918599,-1.76153,-0.0623762,0.923806
P1010496.JPG_repNr_1,-1.79802,0.00431184,0.895749,-1.75886,0.0042019,0.900956
P1010496.JPG_repNr_1,-1.79535,0.0708899,0.872899,-1.75619,0.07078,0.878106
P1010496.JPG_repNr_1,-1.79268,0.137468,0.850049,-1.75352,0.137358,0.855256
P1010496.JPG_repNr_1,-1.79001,0.204046,0.827199,-1.75085,0.203936,0.832406
P1010496.JPG_repNr_1,-1.78734,0.270624,0.804349,-1.74818,0.270514,0.809556
P1010496.JPG_repNr_1,-1.78467,0.337202,0.781499,-1.74551,0.337092,0.786706
P1010496.JPG_repNr_1,-1.80335,-0.128844,0.941449,-1.78467,0.337202,0.781499
P1010496.JPG_repNr_1,-1.76418,-0.12866,0.946562,-1.7455,0.337387,0.786612
P1010496.JPG_repNr_2,-1.99198,-0.128316,0.916365,-1.81702,-0.128805,0.939631
P1010496.JPG_repNr_2,-1.98931,-0.0617532,0.89352,-1.81436,-0.062243,0.916786
P1010496.JPG_repNr_2,-1.98664,0.0048092,0.870676,-1.81169,0.0043194,0.893941
P1010496.JPG_repNr_2,-1.98397,0.0713716,0.847831,-1.80902,0.0708818,0.871097
P1010496.JPG_repNr_2,-1.98131,0.137934,0.824986,-1.80635,0.137444,0.848252
P1010496.JPG_repNr_2,-1.97864,0.204496,0.802142,-1.80368,0.204007,0.825408
P1010496.JPG_repNr_2,-1.97597,0.271059,0.779297,-1.80102,0.270569,0.802563
P1010496.JPG_repNr_2,-1.9733,0.337621,0.756453,-1.79835,0.337132,0.779718
P1010496.JPG_repNr_2,-1.99198,-0.128316,0.916365,-1.9733,0.337621,0.756453
P1010496.JPG_repNr_2,-1.81697,-0.127491,0.939209,-1.79829,0.338446,0.779297
P1010497.JPG_repNr_2,-2.97579,-0.126543,0.785857,-2.75427,-0.126869,0.815219
P1010497.JPG_repNr_2,-2.97336,-0.0657701,0.764999,-2.75183,-0.0660964,0.794362
P1010497.JPG_repNr_2,-2.97092,-0.00499742,0.744142,-2.7494,-0.00532372,0.773504
P1010497.JPG_repNr_2,-2.96849,0.0557752,0.723284,-2.74696,0.0554489,0.752647
P1010497.JPG_repNr_2,-2.96605,0.116548,0.702427,-2.74453,0.116222,0.731789
P1010497.JPG_repNr_2,-2.96361,0.177321,0.681569,-2.74209,0.176994,0.710932
P1010497.JPG_repNr_2,-2.96118,0.238093,0.660712,-2.73965,0.237767,0.690074
P1010497.JPG_repNr_2,-2.97579,-0.126543,0.785857,-2.96118,0.238093,0.660712
P1010497.JPG_repNr_2,-2.75421,-0.125498,0.81478,-2.7396,0.239138,0.689634
P1010503.JPG_repNr_4,-4.95307,0.111637,0.798932,-4.94424,0.331952,0.723318
P1010503.JPG_repNr_4,-4.65872,0.112834,0.836797,-4.64989,0.333149,0.761184
P1010503.JPG_repNr_4,-4.36437,0.114031,0.874663,-4.35554,0.334345,0.799049
P1010503.JPG_repNr_4,-4.07002,0.115227,0.912528,-4.06119,0.335542,0.836915
P1010503.JPG_repNr_4,-3.77567,0.116424,0.950393,-3.76684,0.336739,0.87478
P1010503.JPG_repNr_4,-3.48132,0.117621,0.988259,-3.47249,0.337936,0.912646
P1010503.JPG_repNr_4,-3.18697,0.118818,1.02612,-3.17814,0.339133,0.950511
P1010503.JPG_repNr_4,-4.95307,0.111637,0.798932,-3.18697,0.118818,1.02612
P1010503.JPG_repNr_4,-4.94424,0.331952,0.723318,-3.17814,0.339133,0.950511
P1010506.JPG_repNr_6,-4.99929,-1.10636,1.17537,-4.9738,-0.470503,0.957136
P1010506.JPG_repNr_6,-4.68748,-1.10509,1.21548,-4.66199,-0.469235,0.997248
P1010506.JPG_repNr_6,-4.37566,-1.10382,1.25559,-4.35018,-0.467968,1.03736
P1010506.JPG_repNr_6,-4.06385,-1.10256,1.2957,-4.03836,-0.4667,1.07747
P1010506.JPG_repNr_6,-3.75204,-1.10129,1.33581,-3.72655,-0.465432,1.11758
P1010506.JPG_repNr_6,-3.44022,-1.10002,1.37593,-3.41474,-0.464164,1.1577
P1010506.JPG_repNr_6,-3.12841,-1.09875,1.41604,-3.10292,-0.462896,1.19781
P1010506.JPG_repNr_6,-4.99929,-1.10636,1.17537,-3.12841,-1.09875,1.41604
P1010506.JPG_repNr_6,-4.9738,-0.470503,0.957136,-3.10292,-0.462896,1.19781
P1010507.JPG_repNr_2,-4.97403,-0.347346,0.940324,-4.95975,0.00910866,0.817987
P1010507.JPG_repNr_2,-4.67469,-0.346129,0.978832,-4.6604,0.0103258,0.856495
