RepID,X,Y,Z
P1010435.JPG_repNr_1,1.54221,-1.20455,-0.784764,1.53977,-0.852152,-0.884977
P1010435.JPG_repNr_1,1.51263,-1.11413,-0.51454,1.50991,-0.762071,-0.611849
P1010435.JPG_repNr_1,1.48163,-1.0194,-0.231428,1.47863,-0.667703,-0.325713
P1010435.JPG_repNr_1,1.45079,-0.925143,0.050236,1.44751,-0.573822,-0.0410633
P1010435.JPG_repNr_1,1.42027,-0.831852,0.329051,1.41671,-0.480898,0.240696
P1010435.JPG_repNr_1,1.38988,-0.738966,0.606618,1.38605,-0.388382,0.521219
P1010435.JPG_repNr_1,1.35985,-0.64717,0.880951,1.35575,-0.296975,0.798359
P1010435.JPG_repNr_1,1.32984,-0.555449,1.15505,1.32548,-0.20564,1.0753
P1010435.JPG_repNr_1,1.30017,-0.464768,1.42605,1.29555,-0.115343,1.34909
P1010435.JPG_repNr_1,1.27227,-0.379518,1.68082,1.26741,-0.0304581,1.60647
P1010435.JPG_repNr_1,1.54221,-1.20455,-0.784764,1.27227,-0.379518,1.68082
P1010435.JPG_repNr_1,1.53977,-0.852152,-0.884977,1.26741,-0.0304581,1.60647
P1010435.JPG_repNr_2,1.57776,-0.781128,-0.928503,1.61614,-0.470144,-1.04152
P1010435.JPG_repNr_2,1.5418,-0.692644,-0.654759,1.58054,-0.382699,-0.770511
P1010435.JPG_repNr_2,1.50391,-0.599382,-0.366231,1.54301,-0.290533,-0.484866
P1010435.JPG_repNr_2,1.46597,-0.506015,-0.0773751,1.50544,-0.198268,-0.198914
P1010435.JPG_repNr_2,1.42819,-0.41305,0.210222,1.46803,-0.106389,0.0858381
P1010435.JPG_repNr_2,1.39034,-0.319904,0.498402,1.43055,-0.0143363,0.371136
P1010435.JPG_repNr_2,1.35272,-0.227302,0.784881,1.39328,0.0771859,0.654785
P1010435.JPG_repNr_2,1.31489,-0.134215,1.07287,1.35583,0.169176,0.939879
P1010435.JPG_repNr_2,1.27728,-0.0416315,1.35928,1.31856,0.260693,1.22352
P1010435.JPG_repNr_2,1.24169,0.04593,1.6302,1.28333,0.347224,1.4917
P1010435.JPG_repNr_2,1.57776,-0.781128,-0.928503,1.24169,0.04593,1.6302
P1010435.JPG_repNr_2,1.61614,-0.470144,-1.04152,1.28333,0.347224,1.4917
P1010436.JPG_repNr_1,1.53672,-1.20224,-0.787455,1.53064,-0.8545,-0.880525
P1010436.JPG_repNr_1,1.50972,-1.11001,-0.517418,1.50335,-0.763281,-0.606606
P1010436.JPG_repNr_1,1.48171,-1.01432,-0.237297,1.47504,-0.668669,-0.322501
P1010436.JPG_repNr_1,1.45358,-0.918203,0.0441113,1.44661,-0.573635,-0.0371331
P1010436.JPG_repNr_1,1.42602,-0.824044,0.319771,1.41877,-0.48056,0.242361
P1010436.JPG_repNr_1,1.39865,-0.730528,0.593548,1.39111,-0.388134,0.519905
P1010436.JPG_repNr_1,1.37175,-0.638638,0.862546,1.36394,-0.297317,0.792618
P1010436.JPG_repNr_1,1.34511,-0.54763,1.12898,1.33704,-0.207409,1.06259
P1010436.JPG_repNr_1,1.31879,-0.457698,1.3923,1.31047,-0.118574,1.32935
P1010436.JPG_repNr_1,1.29411,-0.373396,1.63908,1.28555,-0.0352834,1.57946
P1010436.JPG_repNr_1,1.53672,-1.20224,-0.787455,1.29411,-0.373396,1.63908
P1010436.JPG_repNr_1,1.53064,-0.8545,-0.880525,1.28555,-0.0352834,1.57946
P1010436.JPG_repNr_2,1.57676,-0.756713,-0.940947,1.60756,-0.480467,-1.04039
P1010436.JPG_repNr_2,1.53319,-0.667643,-0.658354,1.56446,-0.391498,-0.760616
P1010436.JPG_repNr_2,1.48718,-0.573588,-0.359945,1.51895,-0.297554,-0.46519
P1010436.JPG_repNr_2,1.4401,-0.477353,-0.0546181,1.47239,-0.201439,-0.162932
P1010436.JPG_repNr_2,1.39313,-0.381336,0.25001,1.42593,-0.105548,0.138614
P1010436.JPG_repNr_2,1.34562,-0.284221,0.558129,1.37896,-0.00856775,0.443585
P1010436.JPG_repNr_2,1.29808,-0.187038,0.866464,1.33193,0.088497,0.748821
P1010436.JPG_repNr_2,1.25013,-0.0890248,1.17744,1.28453,0.186347,1.05653
P1010436.JPG_repNr_2,1.20189,0.00958276,1.49029,1.23683,0.28482,1.3662
P1010436.JPG_repNr_2,1.15586,0.103687,1.78885,1.19132,0.378761,1.66162
P1010436.JPG_repNr_2,1.57676,-0.756713,-0.940947,1.15586,0.103687,1.78885
P1010436.JPG_repNr_2,1.60756,-0.480467,-1.04039,1.19132,0.378761,1.66162
P1010437.JPG_repNr_1,0.592025,-1.19324,-1.00692,0.62123,-1.06747,-1.06074
P1010437.JPG_repNr_1,1.03289,-1.19003,-0.975518,1.05764,-1.06607,-1.02887
P1010437.JPG_repNr_1,1.45919,-1.18693,-0.945152,1.47974,-1.06471,-0.998034
P1010437.JPG_repNr_1,0.592025,-1.19324,-1.00692,1.45919,-1.18693,-0.945152
P1010437.JPG_repNr_1,0.62123,-1.06747,-1.06074,1.47974,-1.06471,-0.998034
P1010437.JPG_repNr_2,0.66868,-0.770318,-1.17595,0.68214,-0.49972,-1.26436
P1010437.JPG_repNr_2,1.06989,-0.773249,-1.12272,1.08358,-0.502412,-1.21117
P1010437.JPG_repNr_2,1.46974,-0.776173,-1.06966,1.48367,-0.505095,-1.15816
P1010437.JPG_repNr_2,0.66868,-0.770318,-1.17595,1.46974,-0.776173,-1.06966
P1010437.JPG_repNr_2,0.68214,-0.49972,-1.26436,1.48367,-0.505095,-1.15816
P1010446.JPG_repNr_1,-1.44887,-0.364071,1.37528,-1.54589,0.0403904,1.46465
P1010446.JPG_repNr_1,-1.17048,-0.36581,1.40784,-1.25377,0.0389826,1.49893
